FacilityID,FacilityName,Street,City,County,State,ZIPCode,Longitude,Latitude,Chemical,PFAS,PFAS_chemicals,PoundsReleased_2018,PoundsReleased_2019,PoundsReleased_2020,PoundsReleased_2021,PoundsReleased_2022,PoundsReleased_5yr_min,PoundsReleased_5yr_sum,PoundsReleased_5yr_max,Pounds_5yr_perc,Cancer_PoundsReleased_5yr_min,Cancer_PoundsReleased_5yr_sum,Cancer_PoundsReleased_5yr_max,Cancer_Pounds_5yr_perc,Cancer_weighted_5yr_sum,Dev_PoundsReleased_5yr_min,Dev_PoundsReleased_5yr_sum,Dev_PoundsReleased_5yr_max,Dev_Pounds_5yr_perc,Dev_weighted_5yr_sum,Asthma_PoundsReleased_5yr_min,Asthma_PoundsReleased_5yr_sum,Asthma_PoundsReleased_5yr_max,Asthma_Pounds_5yr_perc,Asthma_weighted_5yr_sum,state_num_facilities,state_num_chemicals,state_sum_releases,District,GEOID,district_num_facilities,district_num_chemicals,district_sum_releases,population_10km,WhtPercent_10km,NWPercent_10km,HispPercent_10km,BlkPercent_10km,AsianPercent_10km,AmerIndPercent_10km,Under5Percent_10km,ReprodFemPercent_10km,Over64Percent_10km,EduPercent_10km,housing_units_10km,VacPercent_10km,OwnOccPercent_10km,avg_median_income_10km,avg_median_house_value_10km,population_county,WhtPercent_county,NWPercent_county,HispPercent_county,BlkPercent_county,AsianPercent_county,AmerIndPercent_county,Under5Percent_county,ReprodFemPercent_county,Over64Percent_county,EduPercent_county,housing_units_county,VacPercent_county,OwnOccPercent_county,avg_median_income_county,avg_median_house_value_county,WhtPercent_change,NWPercent_change,HispPercent_change,BlkPercent_change,AsianPercent_change,AmerIndPercent_change,Under5Percent_change,ReprodFemPercent_change,Over64Percent_change,EduPercent_change,NAICS,10km_Pounds_sum,10km_Pounds_min,10km_Pounds_max,10km_Cancer_Pounds_sum,10km_Cancer_Pounds_min,10km_Cancer_Pounds_max,10km_Dev_Pounds_sum,10km_Dev_Pounds_min,10km_Dev_Pounds_max,10km_Asthma_Pounds_sum,10km_Asthma_Pounds_min,10km_Asthma_Pounds_max,10km_facnum,Health_Risk_Count
48111WYNDS49350,WAYNE DISPOSAL INC,49350 N I-94 SERVICE DR,BELLEVILLE,WAYNE,MI,48111,-83.522691,42.21917,Asbestos (friable),FALSE,,784573.22,2103461.349,2050854.454,4457567.54,77827.2966,77827.2966,4457567.54,4457567.54,99.70876357,77827.3,4457568,4457568,99.78819169,0,0,0,0,0,0,0,0,0,0,0,88,21,18974513.6,Congressional District 6,2606,10,10,5290489.448,82634.3781,0.612056811,0.387943189,0.055566801,0.285692041,0.032665443,0.00383403,0.063859267,0.246306638,0.128632365,0.092979809,35866.15757,0.058016262,0.941983738,69204.775,162967.5135,1753059,0.523321234,0.476678766,0.060505665,0.383236959,0.034455771,0.003386081,0.065643541,0.230722982,0.154268624,0.128435048,814954,0.147365373,0.852634627,49359,122700,16.95623457,-18.61538262,-8.162646369,-25.45289959,-5.196017593,13.22913746,-2.718126159,6.754271239,-16.6179347,-27.60557907,Hazardous Waste Treatment and Disposal,4927949.748,256903.7239,4927949.748,4648910.937,179230.353,4648910.937,317530.9941,96672.2,317530.9941,1932.78,1932.78,1932.78,7,1
48111WYNDS49350,WAYNE DISPOSAL INC,49350 N I-94 SERVICE DR,BELLEVILLE,WAYNE,MI,48111,-83.522691,42.21917,Tetrachloroethylene,FALSE,,6206.83,,,,,6206.83,6206.83,6206.83,48.37172359,6206.83,6206.83,6206.83,58.06195393,4965.464,6206.83,6206.83,6206.83,78.55440826,3724.098,0,0,0,0,0,88,21,18974513.6,Congressional District 6,2606,10,10,5290489.448,82634.3781,0.612056811,0.387943189,0.055566801,0.285692041,0.032665443,0.00383403,0.063859267,0.246306638,0.128632365,0.092979809,35866.15757,0.058016262,0.941983738,69204.775,162967.5135,1753059,0.523321234,0.476678766,0.060505665,0.383236959,0.034455771,0.003386081,0.065643541,0.230722982,0.154268624,0.128435048,814954,0.147365373,0.852634627,49359,122700,16.95623457,-18.61538262,-8.162646369,-25.45289959,-5.196017593,13.22913746,-2.718126159,6.754271239,-16.6179347,-27.60557907,Hazardous Waste Treatment and Disposal,4927949.748,256903.7239,4927949.748,4648910.937,179230.353,4648910.937,317530.9941,96672.2,317530.9941,1932.78,1932.78,1932.78,7,2
48111WYNDS49350,WAYNE DISPOSAL INC,49350 N I-94 SERVICE DR,BELLEVILLE,WAYNE,MI,48111,-83.522691,42.21917,Tetrabromobisphenol A,FALSE,,144.32,,,,,144.32,144.32,144.32,13.13211544,144.32,144.32,144.32,28.43526608,0,0,0,0,0,0,0,0,0,0,0,88,21,18974513.6,Congressional District 6,2606,10,10,5290489.448,82634.3781,0.612056811,0.387943189,0.055566801,0.285692041,0.032665443,0.00383403,0.063859267,0.246306638,0.128632365,0.092979809,35866.15757,0.058016262,0.941983738,69204.775,162967.5135,1753059,0.523321234,0.476678766,0.060505665,0.383236959,0.034455771,0.003386081,0.065643541,0.230722982,0.154268624,0.128435048,814954,0.147365373,0.852634627,49359,122700,16.95623457,-18.61538262,-8.162646369,-25.45289959,-5.196017593,13.22913746,-2.718126159,6.754271239,-16.6179347,-27.60557907,Hazardous Waste Treatment and Disposal,4927949.748,256903.7239,4927949.748,4648910.937,179230.353,4648910.937,317530.9941,96672.2,317530.9941,1932.78,1932.78,1932.78,7,1
48121FRDM23001M,FORD MOTOR CO DEARBORN TRUCK PLANT,3001 MILLER RD,DEARBORN,WAYNE,MI,48120,-83.154167,42.3025,N-Methyl-2-pyrrolidone,FALSE,,9583,9681,,,,9583,9681,9681,54.75244903,0,0,0,0,0,9583,9681,9681,80.72544347,7744.8,0,0,0,0,0,88,21,18974513.6,Congressional District 12,2612,4,3,20263,244246.233,0.573107272,0.426892728,0.232748758,0.256102734,0.01162222,0.006606621,0.082518021,0.235625776,0.114997891,0.265884927,103657.7828,0.169317289,0.830682711,40081.74634,88050.69767,1753059,0.523321234,0.476678766,0.060505665,0.383236959,0.034455771,0.003386081,0.065643541,0.230722982,0.154268624,0.128435048,814954,0.147365373,0.852634627,49359,122700,9.513475494,-10.44435813,284.6726739,-33.17379014,-66.26916327,95.11111553,25.70623063,2.124970129,-25.45607274,107.0189808,Automobile and Light Duty Motor Vehicle Manufacturing,2254450.166,1009203.012,2254450.166,740233.44,377724.18,740233.44,1639435.18,668827.15,1639435.18,177324.48,63366.4,177324.48,5,1
48121RGSTL3001M,CLEVELAND-CLIFFS STEEL CORP DEARBORN WORKS,4001 MILLER RD,DEARBORN,WAYNE,MI,48120,-83.153438,42.302699,Formaldehyde,FALSE,,462,484,224,,,224,484,484,20.30712205,224,484,484,34.3923749,484,0,0,0,0,0,224,484,484,66.03124173,485.103511,88,21,18974513.6,Congressional District 12,2612,4,3,20263,243102.0347,0.571286962,0.428713038,0.233145531,0.257506178,0.011591042,0.006578674,0.082353329,0.235688509,0.114845324,0.266697054,103288.6876,0.170554413,0.829445587,39791.65686,87578.13953,1753059,0.523321234,0.476678766,0.060505665,0.383236959,0.034455771,0.003386081,0.065643541,0.230722982,0.154268624,0.128435048,814954,0.147365373,0.852634627,49359,122700,9.165637616,-10.06248472,285.3284349,-32.80758248,-66.35964916,94.28577385,25.45534308,2.152159594,-25.55496951,107.6513056,Iron and Steel Mills and Ferroalloy Manufacturing,2254450.166,1009203.012,2254450.166,740233.44,377724.18,740233.44,1639435.18,668827.15,1639435.18,177324.48,63366.4,177324.48,5,2
48130DPCND2500B,DAPCO INDUSTRIES,2500 BISHOP CIR E,DEXTER,WASHTENAW,MI,48130,-83.8778,42.32565,Dichloromethane (Methylene chloride),FALSE,,18429,20395,15730,17545,18755,15730,20395,20395,69.97617156,15730,20395,20395,76.14508869,16316,0,0,0,0,0,0,0,0,0,0,88,21,18974513.6,Congressional District 6,2606,10,10,5290489.448,23411.70794,0.858826041,0.141173959,0.036494719,0.016978054,0.074569282,0.001238696,0.056068672,0.201277313,0.168113693,0.022805017,9047.634989,0.055960323,0.944039677,124221.625,379125,368385,0.727084436,0.272915564,0.048606757,0.118300148,0.091960856,0.003518059,0.04879949,0.26316761,0.139356923,0.043088251,151753,0.057415669,0.942584331,75730,278500,18.11916168,-48.27192801,-24.91842293,-85.64832384,-18.91193182,-64.79033956,14.89602061,-23.51744458,20.63533651,-47.0736993,Industrial Valve Manufacturing,246611,130400,246611,159037,97002,159037,87574,33398,87574,12180,2685,12180,2,1
4813WLGCGN2434B,LGC GENOMICS LLC,2434 BISHOP CIR E,DEXTER,WASHTENAW,MI,48130,-83.877,42.32499,Dichloromethane (Methylene chloride),FALSE,,11132,,12317,18228,20557,11132,20557,20557,70.08207572,11132,20557,20557,76.25099285,16445.6,0,0,0,0,0,0,0,0,0,0,88,21,18974513.6,Congressional District 6,2606,10,10,5290489.448,23538.60799,0.857769154,0.142230846,0.036386379,0.017282744,0.075227206,0.001232018,0.055900897,0.20097527,0.168472526,0.022707238,9098.991382,0.056008947,0.943991053,124221.625,379125,368385,0.727084436,0.272915564,0.048606757,0.118300148,0.091960856,0.003518059,0.04879949,0.26316761,0.139356923,0.043088251,151753,0.057415669,0.942584331,75730,278500,17.97380212,-47.88467024,-25.14131535,-85.3907672,-18.19649234,-64.98015994,14.55221604,-23.63221659,20.89282902,-47.30062678,All Other Basic Organic Chemical Manufacturing,246611,130400,246611,159037,97002,159037,87574,33398,87574,12180,2685,12180,2,1
48150MCGNR38521,MCGEAN-ROHCO INC,38521 SCHOOLCRAFT AVE,LIVONIA,WAYNE,MI,48150,-83.42288,42.38151,Dichloromethane (Methylene chloride),FALSE,,693,505,401,8098,,401,8098,8098,52.05189304,401,8098,8098,61.15965052,6478.4,0,0,0,0,0,0,0,0,0,0,88,21,18974513.6,Congressional District 12,2612,4,3,20263,175420.002,0.823118155,0.176881845,0.026908372,0.075751402,0.063754607,0.002109244,0.050392809,0.201834035,0.203560654,0.046610482,78082.80915,0.045679496,0.954320504,88941.70552,246278.3439,1753059,0.523321234,0.476678766,0.060505665,0.383236959,0.034455771,0.003386081,0.065643541,0.230722982,0.154268624,0.128435048,814954,0.147365373,0.852634627,49359,122700,57.2873601,-62.8928624,-55.52751612,-80.23379521,85.03317288,-37.70839105,-23.23264577,-12.52105287,31.95207745,-63.70890765,Other Basic Inorganic Chemical Manufacturing,4824044.748,191448.7239,4824044.748,4543005.937,111775.353,4543005.937,319530.9941,98672.2,319530.9941,1932.78,1932.78,1932.78,2,1
48162DVNCD1625R,ADVANCED HEAT TREAT CORP.,1625 ROSE ST,MONROE,MONROE,MI,48162,-83.36854,41.92047,Trichloroethylene,FALSE,,15460,8120,10400,9242,13868,8120,15460,15460,64.2573471,8120,15460,15460,71.59120995,15460,8120,15460,15460,84.22028065,9276,0,0,0,0,0,88,21,18974513.6,Congressional District 5,2605,5,5,43534.19,44501.36175,0.91273811,0.08726189,0.033684899,0.04319595,0.005132739,0.005745456,0.064287286,0.226296123,0.17839836,0.099713971,20611.29805,0.073607778,0.926392222,61811.36364,151753.3111,150000,0.93608,0.06392,0.036846667,0.024133333,0.005193333,0.002873333,0.05226,0.208113333,0.181066667,0.085771082,64760,0.061087091,0.938912909,65453,167400,-2.493578549,36.51734994,-8.580878433,78.9887416,-1.166781057,99.95786004,23.01432516,8.736965102,-1.473659684,16.2559318,Metal Heat Treating,15460,8120,15460,15460,8120,15460,15460,8120,15460,0,0,0,0,2
48170CYGNT45889,CYGNET AUTOMATED CLEANING LLC,45889 MAST ST,PLYMOUTH,WAYNE,MI,48170,-83.49573,42.38957,N-Methyl-2-pyrrolidone,FALSE,,14127,13946,5264,,,5264,14127,14127,62.58935663,0,0,0,0,0,5264,14127,14127,83.61133174,11301.6,0,0,0,0,0,88,21,18974513.6,Congressional District 6,2606,10,10,5290489.448,121699.2443,0.849154904,0.150845096,0.024673659,0.032030893,0.087212784,0.001550379,0.046364979,0.205278375,0.195484406,0.02865363,50998.83703,0.042869252,0.957130748,116074.1,342487.037,1753059,0.523321234,0.476678766,0.060505665,0.383236959,0.034455771,0.003386081,0.065643541,0.230722982,0.154268624,0.128435048,814954,0.147365373,0.852634627,49359,122700,62.26265018,-68.35497889,-59.22091054,-91.64201356,153.1151695,-54.21318688,-29.36855862,-11.02820671,26.71689222,-77.69017848,Paint and Coating Manufacturing,4824044.748,191448.7239,4824044.748,4543005.937,111775.353,4543005.937,319530.9941,98672.2,319530.9941,1932.78,1932.78,1932.78,2,1
48174MCHGN36345,US ECOLOGY ROMULUS INC.,36345 VAN BORN RD,ROMULUS,WAYNE,MI,48174,-83.39581,42.26646,N-Methyl-2-pyrrolidone,FALSE,,6264.3,1024,7581,13885,1954,1024,13885,13885,62.24516812,0,0,0,0,0,1024,13885,13885,83.53190363,11108,0,0,0,0,0,88,21,18974513.6,Congressional District 13,2613,13,14,1954173.206,134999.6391,0.633718356,0.366281644,0.040811676,0.252015526,0.051486012,0.005922292,0.066742713,0.234158237,0.145799555,0.101925861,58426.03253,0.080339683,0.919660317,60525.71429,128607.0796,1753059,0.523321234,0.476678766,0.060505665,0.383236959,0.034455771,0.003386081,0.065643541,0.230722982,0.154268624,0.128435048,814954,0.147365373,0.852634627,49359,122700,21.09547899,-23.15964734,-32.54899951,-34.24028651,49.42638111,74.90106144,1.674455838,1.488909116,-5.489819525,-20.64015054,Hazardous Waste Treatment and Disposal,4824177.748,189453.7239,4824177.748,4545138.937,111780.353,4545138.937,319663.9941,96677.2,319663.9941,1932.78,1932.78,1932.78,9,1
48176SLNNS7700M,FAURECIA INTERIOR SYSTEMS SALINE LLC,7700 MICHIGAN AVE,SALINE,WASHTENAW,MI,48176,-83.765736,42.177171,N-Methyl-2-pyrrolidone,FALSE,,87574,33398,,,,33398,87574,87574,88.9859677,0,0,0,0,0,33398,87574,87574,94.46650781,70059.2,0,0,0,0,0,88,21,18974513.6,Congressional District 6,2606,10,10,5290489.448,38007.92399,0.793665545,0.206334455,0.033928138,0.059584275,0.086684833,0.006204554,0.044036694,0.230544477,0.180897299,0.04562278,14660.04586,0.047485508,0.952514492,109673.1944,304861.7647,368385,0.727084436,0.272915564,0.048606757,0.118300148,0.091960856,0.003518059,0.04879949,0.26316761,0.139356923,0.043088251,151753,0.057415669,0.942584331,75730,278500,9.157273278,-24.39623004,-30.19872062,-49.63296691,-5.737249071,76.36301435,-9.759929524,-12.39633276,29.80862054,5.882182852,Motor Vehicle Seating and Interior Trim Manufacturing,246611,130400,246611,159037,97002,159037,87574,33398,87574,12180,2685,12180,1,1
4817WCYGNT912GE,CYGNET AUTOMATED CLEANING LLC,9120 GENERAL DR,PLYMOUTH,WAYNE,MI,48170,-83.454648,42.355342,N-Methyl-2-pyrrolidone,FALSE,,,,34112,50304,69743,34112,69743,69743,87.31797723,0,0,0,0,0,34112,69743,69743,93.77813079,55794.4,0,0,0,0,0,88,21,18974513.6,Congressional District 6,2606,10,10,5290489.448,180039.4004,0.784394929,0.215605071,0.025324049,0.084091977,0.096413525,0.001697118,0.052632475,0.211834122,0.188819666,0.050228989,76746.72611,0.039195819,0.960804181,95760.57516,266548.6486,1753059,0.523321234,0.476678766,0.060505665,0.383236959,0.034455771,0.003386081,0.065643541,0.230722982,0.154268624,0.128435048,814954,0.147365373,0.852634627,49359,122700,49.88784662,-54.76931503,-58.14598728,-78.0574459,179.8182175,-49.87958598,-19.82078556,-8.186813215,22.39667448,-60.89152488,Paint and Coating Manufacturing,4824044.748,191448.7239,4824044.748,4543005.937,111775.353,4543005.937,319530.9941,98672.2,319530.9941,1932.78,1932.78,1932.78,3,1
48183MNSNT5045W,SOLUTIA INC,5100 W JEFFERSON AVE,TRENTON,WAYNE,MI,48183,-83.1883,42.1191,Acetaldehyde,FALSE,,4839,4378,3336,,,3336,4839,4839,45.27402701,3336,4839,4839,55.25549378,2903.4,0,0,0,0,0,3336,4839,4839,77.09822611,4604.381626,88,21,18974513.6,Congressional District 6,2606,10,10,5290489.448,81998.33351,0.895796362,0.104203638,0.049870814,0.047019827,0.021189723,0.000489486,0.048722096,0.20206773,0.222925087,0.062088514,35660.48838,0.05573942,0.94426058,75211.77632,186686.3014,1753059,0.523321234,0.476678766,0.060505665,0.383236959,0.034455771,0.003386081,0.065643541,0.230722982,0.154268624,0.128435048,814954,0.147365373,0.852634627,49359,122700,71.17523668,-78.13965173,-17.57661976,-87.73087353,-38.50167259,-85.54416634,-25.77777519,-12.41976494,44.50448909,-51.65765487,Plastics Material and Resin Manufacturing,1033839.7,679895.74,1033839.7,429153.7,231078.78,429153.7,680432.2,463689.28,680432.2,4839,3336,4839,2,2
48184FRDMT37500,FORD MOTOR CO WAYNE INTEGRAL STAMPING,37500 VAN BORN,WAYNE,WAYNE,MI,48184,-83.40743,42.26624,N-Methyl-2-pyrrolidone,FALSE,,,9,10,,,9,10,10,4.924543288,0,0,0,0,0,9,10,10,58.75033095,8,0,0,0,0,0,88,21,18974513.6,Congressional District 13,2613,13,14,1954173.206,134210.5244,0.647567713,0.352432287,0.040398278,0.22769771,0.064356564,0.00545624,0.064866319,0.233552287,0.14764698,0.094866311,58008.53455,0.074803175,0.925196825,63876.69492,138809,1753059,0.523321234,0.476678766,0.060505665,0.383236959,0.034455771,0.003386081,0.065643541,0.230722982,0.154268624,0.128435048,814954,0.147365373,0.852634627,49359,122700,23.74191426,-26.06503326,-33.23223815,-40.58566004,86.78021497,61.13731666,-1.184003186,1.226277768,-4.2922816,-26.13674203,Motor Vehicle Metal Stamping,4822044.748,189448.7239,4822044.748,4543005.937,111775.353,4543005.937,317530.9941,96672.2,317530.9941,1932.78,1932.78,1932.78,9,1
48184FRDMT38303,FORD MOTOR CO MICHIGAN ASSEMBLY PLANT,38303 MICHIGAN AVE,WAYNE,WAYNE,MI,48184,-83.412204,42.278378,N-Methyl-2-pyrrolidone,FALSE,,,3126,1620,3618,4309,1620,4309,4309,43.55308446,0,0,0,0,0,1620,4309,4309,77.17765422,3447.2,0,0,0,0,0,88,21,18974513.6,Congressional District 13,2613,13,14,1954173.206,159699.4123,0.647529057,0.352470943,0.038264678,0.219611647,0.073444958,0.005178345,0.064522785,0.231456672,0.152494441,0.093889557,69416.56435,0.07131467,0.92868533,65044.08571,148052.2313,1753059,0.523321234,0.476678766,0.060505665,0.383236959,0.034455771,0.003386081,0.065643541,0.230722982,0.154268624,0.128435048,814954,0.147365373,0.852634627,49359,122700,23.73452763,-26.05692386,-36.75852042,-42.69559817,113.1572019,52.93031609,-1.707336136,0.317995935,-1.150060694,-26.89724637,Automobile and Light Duty Motor Vehicle Manufacturing,4822044.748,189448.7239,4822044.748,4543005.937,111775.353,4543005.937,317530.9941,96672.2,317530.9941,1932.78,1932.78,1932.78,10,1
48184MRCNJ34136,AMERICAN JETWAY CORP,34136 MYRTLE,WAYNE,WAYNE,MI,48184,-83.375073,42.279167,Dichloromethane (Methylene chloride),FALSE,,255,250,24550,4850,3050,250,24550,24550,73.07386815,250,24550,24550,78.79269261,19640,0,0,0,0,0,0,0,0,0,0,88,21,18974513.6,Congressional District 13,2613,13,14,1954173.206,165479.9103,0.627571306,0.372428694,0.042091455,0.270774344,0.040327949,0.005707194,0.070678272,0.232332473,0.148468194,0.114557674,72883.51489,0.085724484,0.914275516,55050.59184,121080.2817,1753059,0.523321234,0.476678766,0.060505665,0.383236959,0.034455771,0.003386081,0.065643541,0.230722982,0.154268624,0.128435048,814954,0.147365373,0.852634627,49359,122700,19.92085645,-21.87008934,-30.43386053,-29.34545137,17.04265399,68.54865468,7.669804197,0.697585765,-3.759954253,-10.80497407,All Other Miscellaneous Chemical Product and Preparation Manufacturing,5468909.748,649946.7239,5468909.748,4575503.937,113873.353,4575503.937,963911.9941,556946.2,963911.9941,2416.78,2156.78,2416.78,9,1
48184MRCNJ34136,AMERICAN JETWAY CORP,34136 MYRTLE,WAYNE,WAYNE,MI,48184,-83.375073,42.279167,Tetrachloroethylene,FALSE,,3997,1058,9850,3050,3550,1058,9850,9850,55.12311358,1058,9850,9850,63.93963463,7880,1058,9850,9850,80.83134763,5910,0,0,0,0,0,88,21,18974513.6,Congressional District 13,2613,13,14,1954173.206,165479.9103,0.627571306,0.372428694,0.042091455,0.270774344,0.040327949,0.005707194,0.070678272,0.232332473,0.148468194,0.114557674,72883.51489,0.085724484,0.914275516,55050.59184,121080.2817,1753059,0.523321234,0.476678766,0.060505665,0.383236959,0.034455771,0.003386081,0.065643541,0.230722982,0.154268624,0.128435048,814954,0.147365373,0.852634627,49359,122700,19.92085645,-21.87008934,-30.43386053,-29.34545137,17.04265399,68.54865468,7.669804197,0.697585765,-3.759954253,-10.80497407,All Other Miscellaneous Chemical Product and Preparation Manufacturing,5468909.748,649946.7239,5468909.748,4575503.937,113873.353,4575503.937,963911.9941,556946.2,963911.9941,2416.78,2156.78,2416.78,9,2
48184MRCNJ34136,AMERICAN JETWAY CORP,34136 MYRTLE,WAYNE,WAYNE,MI,48184,-83.375073,42.279167,Trichloroethylene,FALSE,,4,250,9050,,1640,4,9050,9050,53.45512311,4,9050,9050,62.4305004,9050,4,9050,9050,80.30182685,5430,0,0,0,0,0,88,21,18974513.6,Congressional District 13,2613,13,14,1954173.206,165479.9103,0.627571306,0.372428694,0.042091455,0.270774344,0.040327949,0.005707194,0.070678272,0.232332473,0.148468194,0.114557674,72883.51489,0.085724484,0.914275516,55050.59184,121080.2817,1753059,0.523321234,0.476678766,0.060505665,0.383236959,0.034455771,0.003386081,0.065643541,0.230722982,0.154268624,0.128435048,814954,0.147365373,0.852634627,49359,122700,19.92085645,-21.87008934,-30.43386053,-29.34545137,17.04265399,68.54865468,7.669804197,0.697585765,-3.759954253,-10.80497407,All Other Miscellaneous Chemical Product and Preparation Manufacturing,5468909.748,649946.7239,5468909.748,4575503.937,113873.353,4575503.937,963911.9941,556946.2,963911.9941,2416.78,2156.78,2416.78,9,2
48184XCHMN38070,POLYCHEMIE INC,38070 VAN BORN RD,WAYNE,WAYNE,MI,48184,-83.4126,42.26613,Formaldehyde,FALSE,,,395,,,,395,395,395,19.16865237,395,395,395,33.38628541,395,0,0,0,0,0,395,395,395,65.68705322,395.9005926,88,21,18974513.6,Congressional District 13,2613,13,14,1954173.206,133857.7792,0.653521979,0.346478021,0.039465231,0.216924577,0.070033394,0.005133119,0.064298415,0.232861867,0.14903268,0.091955418,57480.25899,0.0715363,0.9284637,65482.94118,142749.0982,1753059,0.523321234,0.476678766,0.060505665,0.383236959,0.034455771,0.003386081,0.065643541,0.230722982,0.154268624,0.128435048,814954,0.147365373,0.852634627,49359,122700,24.87969834,-27.31414821,-34.77432089,-43.39674917,103.2559179,51.59467363,-2.049136303,0.927035877,-3.394043666,-28.40317381,All Other Miscellaneous Chemical Product and Preparation Manufacturing,4822044.748,189448.7239,4822044.748,4543005.937,111775.353,4543005.937,317530.9941,96672.2,317530.9941,1932.78,1932.78,1932.78,9,2
4818WMRCNJ3737V,AMERICAN JETWAY CORP,3737 VENOY RD,WAYNE,WAYNE,MI,48184,-83.36314,42.28087,Dichloromethane (Methylene chloride),FALSE,,,,8250,,,8250,8250,8250,52.36960551,8250,8250,8250,61.47736299,6600,0,0,0,0,0,0,0,0,0,0,88,21,18974513.6,Congressional District 13,2613,13,14,1954173.206,176448.2095,0.651751821,0.348248179,0.041544094,0.25658247,0.03161939,0.005239895,0.07181806,0.233118668,0.146514951,0.11485232,76914.51742,0.083023115,0.916976885,55877.12025,121670.7792,1753059,0.523321234,0.476678766,0.060505665,0.383236959,0.034455771,0.003386081,0.065643541,0.230722982,0.154268624,0.128435048,814954,0.147365373,0.852634627,49359,122700,24.54144371,-26.94279575,-31.33850446,-33.04861015,-8.231948731,54.74806008,9.406133834,1.038338524,-5.026085871,-10.57556185,All Other Miscellaneous Chemical Product and Preparation Manufacturing,5777210.448,791815.4639,5777210.448,4883804.637,255742.133,4883804.637,1007644.194,569944.48,1007644.194,2416.78,2156.78,2416.78,9,1
4818WMRCNJ3737V,AMERICAN JETWAY CORP,3737 VENOY RD,WAYNE,WAYNE,MI,48184,-83.36314,42.28087,Tetrachloroethylene,FALSE,,,,1809,,630,630,1809,1809,33.49218957,630,1809,1809,45.11517077,1447.2,630,1809,1809,73.3121525,1085.4,0,0,0,0,0,88,21,18974513.6,Congressional District 13,2613,13,14,1954173.206,176448.2095,0.651751821,0.348248179,0.041544094,0.25658247,0.03161939,0.005239895,0.07181806,0.233118668,0.146514951,0.11485232,76914.51742,0.083023115,0.916976885,55877.12025,121670.7792,1753059,0.523321234,0.476678766,0.060505665,0.383236959,0.034455771,0.003386081,0.065643541,0.230722982,0.154268624,0.128435048,814954,0.147365373,0.852634627,49359,122700,24.54144371,-26.94279575,-31.33850446,-33.04861015,-8.231948731,54.74806008,9.406133834,1.038338524,-5.026085871,-10.57556185,All Other Miscellaneous Chemical Product and Preparation Manufacturing,5777210.448,791815.4639,5777210.448,4883804.637,255742.133,4883804.637,1007644.194,569944.48,1007644.194,2416.78,2156.78,2416.78,9,2
4818WMRCNJ3737V,AMERICAN JETWAY CORP,3737 VENOY RD,WAYNE,WAYNE,MI,48184,-83.36314,42.28087,Trichloroethylene,FALSE,,,,11100,,,11100,11100,11100,57.45300503,11100,11100,11100,65.92533757,11100,11100,11100,11100,81.57267673,6660,0,0,0,0,0,88,21,18974513.6,Congressional District 13,2613,13,14,1954173.206,176448.2095,0.651751821,0.348248179,0.041544094,0.25658247,0.03161939,0.005239895,0.07181806,0.233118668,0.146514951,0.11485232,76914.51742,0.083023115,0.916976885,55877.12025,121670.7792,1753059,0.523321234,0.476678766,0.060505665,0.383236959,0.034455771,0.003386081,0.065643541,0.230722982,0.154268624,0.128435048,814954,0.147365373,0.852634627,49359,122700,24.54144371,-26.94279575,-31.33850446,-33.04861015,-8.231948731,54.74806008,9.406133834,1.038338524,-5.026085871,-10.57556185,All Other Miscellaneous Chemical Product and Preparation Manufacturing,5777210.448,791815.4639,5777210.448,4883804.637,255742.133,4883804.637,1007644.194,569944.48,1007644.194,2416.78,2156.78,2416.78,9,2
48192BSFCR1609B,BASF CORP,1609 BIDDLE AVE,WYANDOTTE,WAYNE,MI,48192,-83.148242,42.21942,Acrylonitrile,FALSE,,1869,2319,7611,18620,29881,1869,29881,29881,76.6216574,1869,29881,29881,81.73153296,29881,1869,29881,29881,89.5949166,17928.6,0,0,0,0,0,88,21,18974513.6,Congressional District 13,2613,13,14,1954173.206,155792.0995,0.769256164,0.230743836,0.121914785,0.131035679,0.012627393,0.004925878,0.063711602,0.220755308,0.165440626,0.126325374,71033.13317,0.084084532,0.915915468,55402.84211,108177.7778,1753059,0.523321234,0.476678766,0.060505665,0.383236959,0.034455771,0.003386081,0.065643541,0.230722982,0.154268624,0.128435048,814954,0.147365373,0.852634627,49359,122700,46.99502213,-51.593431,101.4931753,-65.80818326,-63.35187687,45.4743084,-2.943075466,-4.320191364,7.241914517,-1.642599468,Plastics Material and Resin Manufacturing,2116423.706,961919.682,2116423.706,615220.7,343449.52,615220.7,1626421.46,655818.48,1626421.46,52311.74,29091.74,52311.74,7,2
